Id,Title,Description,Item_Group_Id,Availability,Condition,Price,Sale_Price,Image_Link,Gtin,Product_Type,Brand,Link
QE65QN750ATXXC,QN750A Smart TV  8K Neo QLED  2021,,QN750A,in stock,new,3499.99 EUR,1999.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn750atxxc/gallery/pt-neo-qled-8k-qn700a-qe65qn750atxxc-530444977?$ORIGIN_PNG$,8806092664128,Produtos | TV | Neo QLED,Samsung,https://shop.samsung.com/pt/Products/TV/Neo-QLED/QN750A-Smart-TV-8K-Neo-QLED-2021/p/QE65QN750ATXXC
MB-MC128KA/EU,MSD Evo Plus,"A escolha mais inteligente. Com uma melhoria ao n&iacute;vel da velocidade e da compatibilidade, que lhe d&aacute; uma performance de confian&ccedil;a. Vem com uma grande capacidade de armazenamento para que possa guardar imensos v&iacute;deos e fotos no seu telem&oacute;vel, carregar a sua consola port&aacute;til com jogos ou descarregar mais apps no seu tablet. A sua velocidade de alto n&iacute;vel ajuda a que as transfer&ecirc;ncias sejam fluidas e de confian&ccedil;a.",MB-MCKA,in stock,new,15.22 EUR,15.22 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-mc128ka-eu/gallery/pt-evo-plus-microsd-card-2021-model-mb-mc128ka-eu-530431614?$ORIGIN_PNG$,8806092411159,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Evo-Plus/p/MB-MC128KA/EU
MB-MC256KA/EU,MSD Evo Plus,"A escolha mais inteligente. Com uma melhoria ao n&iacute;vel da velocidade e da compatibilidade, que lhe d&aacute; uma performance de confian&ccedil;a. Vem com uma grande capacidade de armazenamento para que possa guardar imensos v&iacute;deos e fotos no seu telem&oacute;vel, carregar a sua consola port&aacute;til com jogos ou descarregar mais apps no seu tablet. A sua velocidade de alto n&iacute;vel ajuda a que as transfer&ecirc;ncias sejam fluidas e de confian&ccedil;a.",MB-MCKA,out of stock,new,29.27 EUR,29.27 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-mc256ka-eu/gallery/pt-evo-plus-microsd-card-2021-model-mb-mc256ka-eu-530431629?$ORIGIN_PNG$,8806092411166,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Evo-Plus/p/MB-MC256KA/EU
MB-MC512KA/EU,MSD Evo Plus,"A escolha mais inteligente. Com uma melhoria ao n&iacute;vel da velocidade e da compatibilidade, que lhe d&aacute; uma performance de confian&ccedil;a. Vem com uma grande capacidade de armazenamento para que possa guardar imensos v&iacute;deos e fotos no seu telem&oacute;vel, carregar a sua consola port&aacute;til com jogos ou descarregar mais apps no seu tablet. A sua velocidade de alto n&iacute;vel ajuda a que as transfer&ecirc;ncias sejam fluidas e de confian&ccedil;a.",MB-MCKA,in stock,new,59.38 EUR,59.38 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-mc512ka-eu/gallery/pt-evo-plus-microsd-card-2021-model-mb-mc512ka-eu-530431644?$ORIGIN_PNG$,8806092411173,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Evo-Plus/p/MB-MC512KA/EU
MB-MC64KA/EU,MSD Evo Plus,"A escolha mais inteligente. Com uma melhoria ao n&iacute;vel da velocidade e da compatibilidade, que lhe d&aacute; uma performance de confian&ccedil;a. Vem com uma grande capacidade de armazenamento para que possa guardar imensos v&iacute;deos e fotos no seu telem&oacute;vel, carregar a sua consola port&aacute;til com jogos ou descarregar mais apps no seu tablet. A sua velocidade de alto n&iacute;vel ajuda a que as transfer&ecirc;ncias sejam fluidas e de confian&ccedil;a.",MB-MCKA,in stock,new,8.55 EUR,8.55 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-mc64ka-eu/gallery/pt-evo-plus-microsd-card-2021-model-mb-mc64ka-eu-530431659?$ORIGIN_PNG$,8806092411142,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Evo-Plus/p/MB-MC64KA/EU
MU-PA1T0B/EU,SSD Port&aacute;til T5  ,"A SSD port&aacute;til T5 da Samsung eleva as velocidades de transfer&ecirc;ncia a um novo n&iacute;vel e introduz uma nova experi&ecirc;ncia em armazenamento externo. Com um design compacto e duradouro e prote&ccedil;&atilde;o com palavra passe, a T5 &eacute; realmente f&aacute;cil de transportar e guarda os seus dados com seguran&ccedil;a. ",MU-PAB,out of stock,new,125.90 EUR,125.90 EUR,https://images.samsung.com/is/image/samsung/pt-portable-ssd-t5-mu-pa1t0b-eu-frontblack-141439305?$ORIGIN_PNG$,8806088887036,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento//p/MU-PA1T0B/EU
SM-G990BLGDEUB,Galaxy S21 FE 5G,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-G990,in stock,new,779.90 EUR,779.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-g990blgdeub/gallery/pt-galaxy-s21-fe-g990-sm-g990blgdeub-530611722?$ORIGIN_PNG$,8806092585270,Produtos | Smartphones | Galaxy S21 Series | Produtos | Smartphones | Galaxy S Series | Galaxy S21 Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-S21-Series/Galaxy-S21-FE-5G/p/SM-G990BLGDEUB
SM-X200NIDAEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,249.90 EUR,249.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nidaeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nidaeub-530585023?$ORIGIN_PNG$,8806092947740,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NIDAEUB
SM-X200NIDEEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,279.90 EUR,279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nideeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nideeub-530585046?$ORIGIN_PNG$,8806092947733,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NIDEEUB
SM-X200NIDFEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,339.90 EUR,339.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nidfeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nidfeub-530585069?$ORIGIN_PNG$,8806092947726,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NIDFEUB
SM-X200NZAAEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,249.90 EUR,249.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nzaaeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nzaaeub-530585092?$ORIGIN_PNG$,8806092947719,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NZAAEUB
SM-X200NZAEEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,279.90 EUR,279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nzaeeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nzaeeub-530585115?$ORIGIN_PNG$,8806092947696,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NZAEEUB
SM-X200NZAFEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,339.90 EUR,339.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nzafeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nzafeub-530585138?$ORIGIN_PNG$,8806092947689,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NZAFEUB
SM-X200NZSAEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,249.90 EUR,249.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nzsaeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nzsaeub-530585161?$ORIGIN_PNG$,8806092947672,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NZSAEUB
SM-X200NZSEEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,279.90 EUR,279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nzseeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nzseeub-530585184?$ORIGIN_PNG$,8806092947665,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NZSEEUB
SM-X200NZSFEUB,Galaxy Tab A8 WiFi,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X200,in stock,new,339.90 EUR,339.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x200nzsfeub/gallery/pt-galaxy-a8-sm-x200-sm-x200nzsfeub-530585207?$ORIGIN_PNG$,8806092947658,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-WiFi/p/SM-X200NZSFEUB
SM-X205NZAAEUB,Galaxy Tab A8 4G,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X205,in stock,new,299.90 EUR,299.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x205nzaaeub/gallery/pt-galaxy-a8-sm-x205-sm-x205nzaaeub-530591222?$ORIGIN_PNG$,8806092952126,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-4G/p/SM-X205NZAAEUB
SM-X205NZAEEUB,Galaxy Tab A8 4G,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X205,in stock,new,329.90 EUR,329.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x205nzaeeub/gallery/pt-galaxy-a8-sm-x205-sm-x205nzaeeub-530591245?$ORIGIN_PNG$,8806092952096,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-4G/p/SM-X205NZAEEUB
SM-X205NZAFEUB,Galaxy Tab A8 4G,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X205,in stock,new,389.90 EUR,389.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x205nzafeub/gallery/pt-galaxy-a8-sm-x205-sm-x205nzafeub-530591268?$ORIGIN_PNG$,8806092952089,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-4G/p/SM-X205NZAFEUB
SM-X205NZSAEUB,Galaxy Tab A8 4G,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X205,in stock,new,299.90 EUR,299.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x205nzsaeub/gallery/pt-galaxy-a8-sm-x205-sm-x205nzsaeub-530591291?$ORIGIN_PNG$,8806092952065,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-4G/p/SM-X205NZSAEUB
SM-X205NZSEEUB,Galaxy Tab A8 4G,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X205,in stock,new,329.90 EUR,329.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x205nzseeub/gallery/pt-galaxy-a8-sm-x205-sm-x205nzseeub-530591314?$ORIGIN_PNG$,8806092952058,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-4G/p/SM-X205NZSEEUB
SM-X205NZSFEUB,Galaxy Tab A8 4G,"Com a Samsung TV Plus, o Galaxy Tab A8 oferece-lhe conte&uacute;dos de televisivos gratuitos, a qualquer hora e em qualquer lugar. Desfrute de milhares de horas de not&iacute;cias, desporto, filmes, conte&uacute;dos infantis e muito mais. Basta iniciar a app Samsung TV Plus e usar o GUIA para ver o que est&aacute; a dar e aquilo que se segue.",SM-X205,in stock,new,389.90 EUR,389.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-x205nzsfeub/gallery/pt-galaxy-a8-sm-x205-sm-x205nzsfeub-530591337?$ORIGIN_PNG$,8806092952034,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A8-4G/p/SM-X205NZSFEUB
SP-LSP3BLAXXE,The Freestyle (2022),O The Freestyle pode projetar ecr&atilde;s de 30 at&eacute; 100 polegadas. Crie o seu pr&oacute;prio cinema em casa com ecr&atilde;s de at&eacute; 100 polegadas.,SP-LSP3,preorder,new,999.99 EUR,999.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sp-lsp3blaxxe/gallery/pt-the-freestyle-lsp3b-sp-lsp3blaxxe-530640290?$ORIGIN_PNG$,8806092978423,,Samsung,https://shop.samsung.com/pt/Products/TV/Projetores/The-Freestyle-%282022%29/p/SP-LSP3BLAXXE
VG-SCLA00G/XC,Capa para Exterior The Freestyle ,"A Capa de Exterior envolve o The Freestyle, dando-lhe um toque elegante para quaisquer atividades no exterior.",VG-SCLA00G,in stock,new,59.99 EUR,59.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scla00g-xc/gallery/pt-the-freestyle-case-vg-scla00g-vg-scla00g-xc-530650329?$ORIGIN_PNG$,8806092981782,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/TV-Accessories/Capa-para-Exterior-The-Freestyle/p/VG-SCLA00G/XC
SM-S908BDRDEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1279.90 EUR,1279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bdrdeub-530885167?$ORIGIN_PNG$,8806092878693,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BDRDEUB
SM-S908BDRGEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1379.90 EUR,1379.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bdrgeub-530885204?$ORIGIN_PNG$,8806092879256,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BDRGEUB
SM-S908BDRHEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1479.90 EUR,1479.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bdrheub-530885241?$ORIGIN_PNG$,8806092883574,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BDRHEUB
SM-S908BLBDEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1279.90 EUR,1279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908blbdeub-530887452?$ORIGIN_PNG$,8806094306927,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BLBDEUB
SM-S908BLBGEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1379.90 EUR,1379.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908blbgeub-530887489?$ORIGIN_PNG$,8806094306903,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BLBGEUB
SM-S908BLBHEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1479.90 EUR,1479.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908blbheub-530887526?$ORIGIN_PNG$,8806094306880,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BLBHEUB
SM-S908BZADEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1279.90 EUR,1279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908bzadeub-530887600?$ORIGIN_PNG$,8806094306842,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZADEUB
SM-S908BZAGEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1379.90 EUR,1379.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908bzageub-530887638?$ORIGIN_PNG$,8806094306828,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZAGEUB
SM-S908BZAHEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1479.90 EUR,1479.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908bzaheub-530887675?$ORIGIN_PNG$,8806094306750,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZAHEUB
SM-S908BZGHEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1479.90 EUR,1479.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bzgheub-530885405?$ORIGIN_PNG$,8806094053265,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZGHEUB
SM-S908BZKDEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1279.90 EUR,1279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bzkdeub-530885479?$ORIGIN_PNG$,8806092879140,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZKDEUB
SM-S908BZKGEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1379.90 EUR,1379.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bzkgeub-530885517?$ORIGIN_PNG$,8806092879027,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZKGEUB
SM-S908BZKHEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1479.90 EUR,1479.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bzkheub-530885554?$ORIGIN_PNG$,8806092883505,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZKHEUB
