reference,upc_ean,designation,description,product_url,image_url,brand,condition,availability,regular_price,current_price,category,stock,norma_shipping_cost
NZ64M3707AK/UR,8806088757254,"NZ64M3707AK Placa de indução, 4 zonas","O Controlo Tátil Deslizante extremamente amplo e intuitivo da placa permite um controlo rápido e preciso das temperaturas de cozedura. Pode simplesmente tocar e deslizar o dedo através do painel de controlo LED para, com um simples movimento, configurar ou ajustar instantaneamente o nível de calor para cada zona em utilização. 
","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451298;331504515;b?https://www.samsung.com/pt/cooking-appliances/hobs/induction-hob-with-4-burners-nz64m3707ak-ur/?cid=pt_pd_affiliate_kuantokusta_nz64m3707ak-placa-de-inducao,-4-zonas-nz64m3707ak-ur_ongoing_da-kitchen-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-nz64m3707ak--nz64m3707ak-ur-frontblack-227264882?$320_320_PNG$,Samsung,new,in stock,469.90 EUR,399.00 EUR,Produtos | Eletrodomesticos | Encastre,,0.0 EUR
MG22M8074CT/EC,8801643757595,"MG22M8074CT Micro-ondas Grill de Encastre, 22L","Ao premir um botão, o Sensor Inteligente de Humidade determina a humidade do ar interior, pelo que o modo e o tempo de cozedura podem ser ajustados automaticamente para garantir que as refeições sejam sempre cozinhadas na perfeição. ","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451295;331504512;v?https://www.samsung.com/pt/microwave-ovens/grill/mg22m8074ct/?cid=pt_pd_affiliate_kuantokusta_mg22m8074ct-micro-ondas-grill-de-encastre,-22l-mg22m8074ct-ec_ongoing_da-microwave-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-mg22m8074ct-mg22m8074ct-ec-frontsilver-227242690?$320_320_PNG$,Samsung,new,in stock,389.90 EUR,389.90 EUR,Produtos | Eletrodomesticos | Encastre,,0.0 EUR
NV75N5671RS/EC,8801643818616,"NV75N5671RS Forno Pirolítico Dual Cook Flex, 75L","Desfrute de total flexibilidade para cozinhar vários pratos com a porta flexível. Abra a parte superior e utilize apenas este compartimento para preparar refeições pequenas. Aceda também facilmente ao compartimento superior ao cozinhar alimentos diferentes, evitando a perda de calor no compartimento inferior. Ou abra completamente a porta para utilizar a totalidade do forno.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523451292;331504509;y?https://www.samsung.com/pt/cooking-appliances/ovens/electric-oven-nv75n5671rs-ec/?cid=pt_pd_affiliate_kuantokusta_forno-pirolitico-samsung-dual-cook-com-porta-flexivel-prateado-nv75n5671rs-ec_ongoing_da-kitchen-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-nv7000n-with-flexible-door-nv75n5671rs-ec-frontsilver-237162998?$320_320_PNG$,Samsung,new,in stock,839.91 EUR,759.00 EUR,Produtos | Eletrodomesticos | Encastre,,0.0 EUR
NK36M5060SS/UR,8806088787749,"NK36M5060SS Exaustor de Parede, Inox","Um Filtro de Alumínio durável e de manutenção fácil protege o exaustor e prolonga a vida do motor. Capta óleo e poeiras antes que os mesmos entupam o motor ou impeçam o fluxo de ar. O filtro tem dimensões compactas, é lavável na máquina de lavar loiça e apenas necessita de ser limpo a cada 3-4 semanas.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451289;331504506;b?https://www.samsung.com/pt/cooking-appliances/hoods/wall-mount-hood-nk36m5060ss-ur/?cid=pt_pd_affiliate_kuantokusta_nk36m5060ss-exaustor-de-parede,-inox-nk36m5060ss-ur_ongoing_da-kitchen-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-nk36m5060ss-nk36m5060ss-ur-frontsilver-227242530?$320_320_PNG$,Samsung,new,in stock,349.90 EUR,319.00 EUR,Produtos | Eletrodomesticos | Encastre,,0.0 EUR
NK24M5060SS/UR,8806088787688,"NK24M5060SS Exaustor de Parede, Inox","Um Filtro de Alumínio durável e de manutenção fácil protege o exaustor e prolonga a vida do motor. Capta óleo e poeiras antes que os mesmos entupam o motor ou impeçam o fluxo de ar. O filtro tem dimensões compactas, é lavável na máquina de lavar loiça e apenas necessita de ser limpo a cada 3-4 semanas.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451286;331504503;v?https://www.samsung.com/pt/cooking-appliances/hoods/wall-mount-hood-nk24m5060ss-ur/?cid=pt_pd_affiliate_kuantokusta_nk24m5060ss-exaustor-de-parede,-inox-nk24m5060ss-ur_ongoing_da-kitchen-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-nk7000mm-nk24m5060ss-ur-frontsilver-227242405?$320_320_PNG$,Samsung,new,in stock,309.90 EUR,269.00 EUR,Produtos | Eletrodomesticos | Encastre,,0.0 EUR
SM-N980FZNGEUB,8806090596865,Galaxy Note20,"O futuro dos smartphones chega em duas cores: Mystic Black e Mystic Bronze. Escolha o preto para um aspeto de luxo intemporal. Ou escolha o bronze para se destacar das cores tradicionais.

",<![CDATA[https://ad.doubleclick.net/ddm/clk/523451280;331504497;b?https://www.samsung.com/pt/smartphones/galaxy-note20/buy/?modelCode=SM-N980FZNGEUB&cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-note20-mystic-bronze-256-gb-sm-n980fzngeub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-note20-n980-sm-n980fzngeub-frontmysticbronze-272535187?$320_320_PNG$,Samsung,new,preorder,989.90 EUR,989.90 EUR,Produtos | Smartphones | Galaxy Note Series | Galaxy Note20 | Note20 Ultra 5G,,0.0 EUR
SM-T970NZNAEUB,8806090687662,Galaxy Tab S7+ (Wi-Fi),,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451277;331504494;e?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s7-plus-12-4-inch-mystic-bronze-128gb-wi-fi-sm-t970nznaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s7plus-wi-fi-sm-t970nznaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-s7-plus-wifi-t970-sm-t970nznaeub-287001467?$320_320_PNG$,Samsung,new,preorder,969.90 EUR,799.90 EUR,Produtos | Tablets | Galaxy Tab S Series,,0.0 EUR
SM-R180NZKAEUB,8806090486166,Galaxy Buds Live,Som feito para os seus ouvidos,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451274;331504491;y?https://www.samsung.com/pt/audio-sound/galaxy-buds/galaxy-buds-live-mystic-black-sm-r180nzkaeub/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-buds-live-mystic-black-sm-r180nzkaeub_ongoing_im-wearables-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-buds-live-r180-sm-r180nzkaeub-frontmysticblack-275616838?$320_320_PNG$,Samsung,new,in stock,179.90 EUR,119.90 EUR,Produtos | Wearables | Galaxy Buds,,0.0 EUR
SM-R180NZWAEUB,8806090486036,Galaxy Buds Live,Som feito para os seus ouvidos,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451271;331504488;b?https://www.samsung.com/pt/audio-sound/galaxy-buds/galaxy-buds-live-mystic-white-sm-r180nzwaeub/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-buds-live-mystic-white-sm-r180nzwaeub_ongoing_im-wearables-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-buds-live-r180-sm-r180nzwaeub-frontmysticwhite-275616864?$320_320_PNG$,Samsung,new,in stock,179.90 EUR,119.90 EUR,Produtos | Wearables | Galaxy Buds,,0.0 EUR
SM-R850NZDAEUB,8806090540059,Galaxy Watch3 Bluetooth 41mm,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451259;331504476;e?https://www.samsung.com/pt/watches/galaxy-watch/galaxy-watch3-41mm-mystic-bronze-sm-r850nzdaeub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-watch3-bluetooth-41mm-mystic-bronze-bt-sm-r850nzdaeub_ongoing_im-wearables-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-watch3-r850-sm-r850nzdaeub-frontmysticbronze-274988952?$320_320_PNG$,Samsung,new,in stock,379.90 EUR,289.90 EUR,Produtos | Wearables | Galaxy Watch Series,,0.0 EUR
SM-T870NZNAEUB,8806090686238,Galaxy Tab S7 (Wi-Fi),,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451256;331504473;y?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s7-11-inch-mystic-bronze-128gb-wi-fi-sm-t870nznaeub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-tab-s7-wi-fi-bronze-128-gb-sm-t870nznaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-s7-wifi-t870-sm-t870nznaeub-286987336?$320_320_PNG$,Samsung,new,out of stock,759.89 EUR,679.90 EUR,Produtos | Tablets | Galaxy Tab S Series,,0.0 EUR
SM-T976BZKAEUB,8806090613357,Galaxy Tab S7+ (5G),,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451253;331504470;s?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s7-plus-12-4-inch-mystic-black-128gb-5g-sm-t976bzkaeub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-tab-s7plus-5g-preto-128-gb-sm-t976bzkaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-s7-plus-5g-t976-sm-t976bzkaeub-287876595?$320_320_PNG$,Samsung,new,in stock,1169.90 EUR,899.90 EUR,Produtos | Tablets | Galaxy Tab S Series,,0.0 EUR
EP-N5105TBEGWW,8806090075506,Carregador sem Fios Rápido 9W - Em pé,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451250;331504467;v?https://www.samsung.com/pt/smartphones/galaxy-note/?cid=pt_pd_affiliate_kuantokusta_acessorios-galaxy-note-10:-capas-e-carregadores-preto-ep-n5105tbegww_ongoing_im-accessories-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt/galaxy-note10/gallery/pt-wireless-charger-stand-9w-n5105-ep-n5105tbegww-frontblack-176666915?$320_320_PNG$,Samsung,new,in stock,69.90 EUR,69.90 EUR,Produtos | Accessories | Acessorios Mobile,,0.0 EUR
SM-T505NZSEEUB,8806090707261,"Galaxy Tab A7 (10,4”, 4G)","Com um design fino, um sistema de entretenimento dinâmico e um desempenho excecional, o novo A7 é um novo e elegante companheiro para a sua vida. Mergulhe nas coisas que adora e partilhe facilmente os seus momentos favoritos. Aprenda, explore, ligue-se e inspire-se.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451247;331504464;y?https://www.samsung.com/pt/tablets/galaxy-tab-a/galaxy-tab-a7-10-4-inch-silver-64gb-lte-sm-t505nzseeub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-tab-a7-10,4,-4g-prateado-64-gb-sm-t505nzseeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-galaxy-tab-a7-t505-sm-t505nzseeub-frontsilver-297520114?$320_320_PNG$,Samsung,new,in stock,349.90 EUR,279.90 EUR,Produtos | Tablets | Galaxy A Series,,0.0 EUR
SM-R220NZKAEUB,8806090724664,Galaxy Fit2,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451244;331504461;s?https://www.samsung.com/pt/watches/galaxy-fit/galaxy-fit2-black-sm-r220nzkaeub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-fit2-preto-preto-sm-r220nzkaeub_ongoing_im-wearables-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-galaxy-fit2-r220-sm-r220nzkaeub-frontblack-304134971?$320_320_PNG$,Samsung,new,in stock,49.90 EUR,49.90 EUR,Produtos | Wearables | Pulseiras Desportivas,,0.0 EUR
SM-G781BZBDEUB,8806090709753,Galaxy S20 FE 5G,"O futuro dos smartphones chega em duas cores: Mystic Black e Mystic Bronze. Escolha o preto para um aspeto de luxo intemporal. Ou escolha o bronze para se destacar das cores tradicionais.

",<![CDATA[https://ad.doubleclick.net/ddm/clk/523451241;331504458;v?https://www.samsung.com/pt/smartphones/galaxy-s20/buy/?modelCode=SM-G781BZBDEUB&cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-s20-fe-5g-azul-128-gb-sm-g781bzbdeub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-galaxy-s20-fe-5g-g781-sm-g781bzbdeub-frontcloudnavy-303584160?$320_320_PNG$,Samsung,new,in stock,779.91 EUR,499.90 EUR,Telecom | Mobile Phone | Galaxy S20 | S20+ | S20Ultra | Produtos | Smartphones | Galaxy S20 | S20+ | S20Ultra | Produtos | Smartphones | Galaxy S Series | Galaxy S20 | S20+ | S20Ultra,,0.0 EUR
SM-A217FZKUEUB,8806090822025,Galaxy A21s,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451238;331504455;y?https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a21s-black-128gb-sm-a217fzkueub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-a21s-sm-a217fzkueub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-galaxy-a21s-a217-sm-a217fzkueub-frontblack-309210220?$320_320_PNG$,Samsung,new,preorder,268.35 EUR,268.35 EUR,Produtos | Smartphones | Galaxy A Series,,0.0 EUR
WW80TA046AX/EP,8806090604256,"WW80TA046AX, Máq. Lavar Roupa EcoBubble, 8kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble™. O detergente é transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523451235;331504452;s?https://www.samsung.com/pt/washers-and-dryers/washing-machines/ww5000t-front-loading-eco-bubble-hygiene-steam-dit-8kg-platinumsilver-ww80ta046ax-ep/?cid=pt_pd_affiliate_kuantokusta_maquina-de-lavar-roupa-samsung-ecobubble-inox-8-kg-ww80ta046ax-ep_ongoing_da-washing-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/ww80ta046ax-ep/gallery/pt-front-loading-washer-ww80ta046aeef-351213-ww80ta046ax-ep-333111648?$320_320_PNG$,Samsung,new,in stock,699.89 EUR,529.00 EUR,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,,0.0 EUR
MC28M6035KS/EC,8806090747304,"MC28M6035CK Micro-ondas de convecção com HotBlast™, 28L","A tecnologia HOTBLAST ™ reduz significativamente o tempo de cozedura dos alimentos. Através de vários orifícios no topo, o ar quente cai directamente nos alimentos, e a circulação de ar quente de cima para baixo, proporcionam uma cozedura uniforme dos seus alimentos, ficando estaladiços por fora e mais suculentos por dentro.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451232;331504449;v?https://www.samsung.com/pt/microwave-ovens/convection/microwave-oven-convection-mc28m6055cw-mc28m6035ks-ec/?cid=pt_pd_affiliate_kuantokusta_mc28m6035ck-micro-ondas-de-conveccao-com-hotblast,-28l-mc28m6035ks-ec_ongoing_da-microwave-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-microwave-oven-convection-mc28m6055cw-mc28m6035ks-ec-frontsilver-319904854?$320_320_PNG$,Samsung,new,in stock,289.90 EUR,229.00 EUR,Produtos | Micro-ondas | Micro-ondas de Conveccao | Produtos | Eletrodomesticos | Micro-ondas | Micro-ondas de Conveccao | Produtos | Eletrodomesticos | Encastre | Micro-ondas | Micro-ondas de Conveccao,,0.0 EUR
WW90T554DTW/S3,8806090605475,"WW90T554DTW, Máq. Lavar Roupa Add Wash, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble™. O detergente é transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451226;331504443;s?https://www.samsung.com/pt/washers-and-dryers/washing-machines/front-load-9kg-white-ww90t554dtw-s3/?cid=pt_pd_affiliate_kuantokusta_ww90t554dtw,-maq.-lavar-roupa-add-wash,-9kg-ww90t554dtw-s3_ongoing_da-washing-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-front-loading-washer-ww10t554dtw1-ww90t554dtw-s3-frontwhite-319885763?$320_320_PNG$,Samsung,new,preorder,749.89 EUR,599.00 EUR,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,,0.0 EUR
WW90T534DAW/S3,8806090580888,"WW90T534DAW, Máq. Lavar Roupa, Dispensador, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble™. O detergente é transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523451223;331504440;m?https://www.samsung.com/pt/washers-and-dryers/washing-machines/front-load-9kg-white-ww90t534daw-s3/?cid=pt_pd_affiliate_kuantokusta_maquina-lavar-roupa-samsung-c--dispensador-branco-9-kg-ww90t534daw-s3_ongoing_da-washing-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-front-loading-washer-ww10t534daws1-ww90t534daw-s3-frontwhite-319885682?$320_320_PNG$,Samsung,new,in stock,724.90 EUR,559.00 EUR,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,,0.0 EUR
WW90T554DAN/S3,8806090604317,"WW90T554DAN, Máq. Lavar Roupa Add Wash, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble™. O detergente é transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523451220;331504437;p?https://www.samsung.com/pt/washers-and-dryers/washing-machines/ww5000t-front-loading-eco-bubble-ai-control-add-wash-9kg-platinumsilver-ww90t554dan-s3/?cid=pt_pd_affiliate_kuantokusta_maquina-de-lavar-roupa-samsung-add-wash-platinum-silver-9-kg-ww90t554dan-s3_ongoing_da-washing-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/ww90t554dan-s3/gallery/pt-front-loading-washer-ww10t554daws1-ww90t554dan-s3-333111625?$320_320_PNG$,Samsung,new,in stock,839.91 EUR,599.00 EUR,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,,0.0 EUR
WW90T754DBH/S3,8806090608131,"WW90T754DBH, Máq. Lavar Roupa QuickDrive, 9kg",,<![CDATA[https://ad.doubleclick.net/ddm/clk/523451217;331504434;s?https://www.samsung.com/pt/washers-and-dryers/washing-machines/front-loading-washer-ww10t754abts2-ww90t754dbh-s3/?cid=pt_pd_affiliate_kuantokusta_maquina-lavar-roupa-samsung-quickdrive-branco-9-kg-ww90t754dbh-s3_ongoing_da-washing-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/pt-front-loading-washer-ww10t754abts2-ww90t754dbh-s3-frontwhite-319885788?$320_320_PNG$,Samsung,new,in stock,989.90 EUR,749.00 EUR,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,,0.0 EUR
DV90T5240TW/S3,8806090603709,"DV90T5240TW, Secador de Roupa, 9kg","Secar a roupa passou a ser fácil e eficiente com o Controlo IA*. Personaliza a secagem memorizando os seus hábitos, sugerindo ciclos e mostrando informação atempada. A app SmartThings** dá-lhe conselhos sobre ciclos, planeamento e resolução de problemas. E seleciona o ciclo de secagem mais adequado para o ciclo de lavagem***.
","<![CDATA[https://ad.doubleclick.net/ddm/clk/523451214;331504431;m?https://www.samsung.com/pt/washers-and-dryers/dryers/9kg-white-dv90t5240tw-s3/?cid=pt_pd_affiliate_kuantokusta_dv90t5240tw,-secador-de-roupa,-9kg-dv90t5240tw-s3_ongoing_da-washing-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/pt-dryer-dv90t5240aws3-dv90t5240tw-s3-frontwhite-319727177?$320_320_PNG$,Samsung,new,in stock,919.90 EUR,679.00 EUR,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,,0.0 EUR
